pickup_datetime,pickup_longitude,pickup_latitude,long,lat,,
5/5/2016 9:26,47.7347,-121.976,-73.976,40.99144,,
1/12/2016 22:51,47.6788,-122.283,-74.283,40.93554,,
1/4/2016 2:11,47.3782,-122.319,-74.319,40.63494,,
6/21/2016 1:07,47.6982,-122.282,-74.282,40.95494,,
3/29/2016 17:16,47.5495,-122.232,-74.232,40.80624,,
4/30/2016 23:48,47.4449,-121.979,-73.979,40.70164,,
5/17/2016 12:41,47.7249,-122.178,-74.178,40.98164,,
5/15/2016 16:36,47.6874,-122.336,-74.336,40.94414,,
1/31/2016 13:39,47.4545,-121.988,-73.988,40.71124,,
1/18/2016 14:02,47.2873,-122.367,-74.367,40.54404,,
3/26/2016 21:23,47.4487,-122.033,-74.033,40.70544,,
4/15/2016 23:15,47.2622,-122.282,-74.282,40.51894,,
5/27/2016 23:45,47.5698,-122.377,-74.377,40.82654,,
6/26/2016 5:05,47.3299,-122.046,-74.046,40.58664,,
4/15/2016 0:35,47.6872,-122.296,-74.296,40.94394,,
2/18/2016 10:09,47.6336,-122.063,-74.063,40.89034,,
1/1/2016 11:12,47.505,-122.171,-74.171,40.76174,,
2/29/2016 18:20,47.5373,-122.224,-74.224,40.79404,,
5/31/2016 6:48,47.7056,-122.342,-74.342,40.96234,,
4/12/2016 23:06,47.7167,-122.202,-74.202,40.97344,,
5/19/2016 20:35,47.6499,-122.216,-74.216,40.90664,,
1/21/2016 8:27,47.7565,-122.284,-74.284,41.01324,,
5/12/2016 22:21,47.4941,-122.151,-74.151,40.75084,,
6/8/2016 23:03,47.4119,-122.211,-74.211,40.66864,,
3/14/2016 22:12,47.5758,-122.287,-74.287,40.83254,,
2/26/2016 17:52,47.566,-122.225,-74.225,40.82274,,
6/27/2016 10:36,47.5732,-122.136,-74.136,40.82994,,
2/28/2016 17:50,47.7589,-122.216,-74.216,41.01564,,
2/7/2016 21:40,47.7288,-122.284,-74.284,40.98554,,
4/21/2016 20:38,47.6827,-122.324,-74.324,40.93944,,
1/11/2016 6:37,47.7604,-122.356,-74.356,41.01714,,
5/22/2016 14:41,47.7202,-122.249,-74.249,40.97694,,
3/13/2016 16:33,47.5267,-122.36,-74.36,40.78344,,
6/14/2016 14:16,47.3616,-122.286,-74.286,40.61834,,
6/24/2016 11:35,47.4384,-122.347,-74.347,40.69514,,
3/13/2016 14:49,47.7336,-122.29,-74.29,40.99034,,
3/8/2016 17:06,47.6388,-122.103,-74.103,40.89554,,
6/2/2016 19:32,47.5785,-122.292,-74.292,40.83524,,
6/29/2016 20:30,47.5142,-122.163,-74.163,40.77094,,
6/25/2016 9:08,47.5414,-122.281,-74.281,40.79814,,
2/11/2016 15:52,47.6292,-122.024,-74.024,40.88594,,
1/18/2016 16:58,47.6249,-122.311,-74.311,40.88164,,
5/24/2016 17:47,47.6619,-122.351,-74.351,40.91864,,
5/28/2016 12:48,47.5989,-122.016,-74.016,40.85564,,
6/11/2016 23:01,47.7281,-122.289,-74.289,40.98484,,
1/5/2016 14:33,47.6978,-122.318,-74.318,40.95454,,
1/21/2016 10:53,47.4565,-122.066,-74.066,40.71324,,
5/9/2016 13:59,47.4374,-122.335,-74.335,40.69414,,
3/4/2016 20:03,47.713,-121.315,-73.315,40.96974,,
5/4/2016 10:27,47.6264,-122.113,-74.113,40.88314,,
4/6/2016 22:59,47.5924,-122.302,-74.302,40.84914,,
2/2/2016 15:32,47.5579,-122.395,-74.395,40.81464,,
1/22/2016 8:49,47.6834,-122.292,-74.292,40.94014,,
3/16/2016 22:47,47.3644,-122.082,-74.082,40.62114,,
4/6/2016 19:48,47.2635,-122.284,-74.284,40.52024,,
3/21/2016 7:28,47.4956,-122.163,-74.163,40.75234,,
2/23/2016 11:35,47.5666,-121.902,-73.902,40.82334,,
2/1/2016 0:43,47.6618,-121.962,-73.962,40.91854,,
1/21/2016 10:32,47.2973,-122.08,-74.08,40.55404,,
1/16/2016 9:14,47.4947,-122.185,-74.185,40.75144,,
2/8/2016 18:26,47.6971,-122.34,-74.34,40.95384,,
5/27/2016 17:10,47.6789,-122.116,-74.116,40.93564,,
1/6/2016 20:31,47.374,-122.296,-74.296,40.63074,,
3/6/2016 13:21,47.3741,-122.189,-74.189,40.63084,,
1/16/2016 13:46,47.4355,-122.272,-74.272,40.69224,,
3/17/2016 9:24,47.6507,-122.004,-74.004,40.90744,,
1/2/2016 18:38,47.6689,-122.37,-74.37,40.92564,,
6/6/2016 20:15,47.5748,-122.031,-74.031,40.83154,,
2/6/2016 16:37,47.4353,-122.335,-74.335,40.69204,,
1/10/2016 3:19,47.5119,-122.321,-74.321,40.76864,,
4/12/2016 23:29,47.5961,-122.305,-74.305,40.85284,,
3/19/2016 6:13,47.7344,-122.336,-74.336,40.99114,,
4/23/2016 16:39,47.5929,-122.133,-74.133,40.84964,,
2/24/2016 18:12,47.3167,-122.214,-74.214,40.57344,,
6/26/2016 9:02,47.4893,-122.138,-74.138,40.74604,,
6/28/2016 13:56,47.7596,-122.117,-74.117,41.01634,,
5/7/2016 17:53,47.7309,-122.336,-74.336,40.98764,,
3/23/2016 20:49,47.5522,-122.144,-74.144,40.80894,,
1/31/2016 23:02,47.6527,-122.386,-74.386,40.90944,,
3/24/2016 13:04,47.7204,-122.115,-74.115,40.97714,,
2/14/2016 11:30,47.5602,-121.86,-73.86,40.81694,,
3/23/2016 7:33,47.2221,-122.059,-74.059,40.47884,,
3/3/2016 12:42,47.6049,-122.288,-74.288,40.86164,,
1/13/2016 23:48,47.7693,-122.32,-74.32,41.02604,,
3/16/2016 14:14,47.7716,-122.392,-74.392,41.02834,,
3/21/2016 23:07,47.3782,-122.514,-74.514,40.63494,,
4/12/2016 22:25,47.6493,-122.398,-74.398,40.90604,,
1/12/2016 9:36,47.6725,-122.272,-74.272,40.92924,,
4/30/2016 14:10,47.2707,-122.34,-74.34,40.52744,,
3/3/2016 9:28,47.4943,-122.331,-74.331,40.75104,,
4/20/2016 1:20,47.5647,-122.108,-74.108,40.82144,,
3/16/2016 19:35,47.7344,-122.246,-74.246,40.99114,,
6/3/2016 17:54,47.7703,-122.35,-74.35,41.02704,,
2/27/2016 21:43,47.7433,-122.194,-74.194,41.00004,,
1/9/2016 13:57,47.5473,-122.371,-74.371,40.80404,,
4/8/2016 22:02,47.6172,-122.23,-74.23,40.87394,,
3/31/2016 13:29,47.7612,-122.344,-74.344,41.01794,,
5/14/2016 21:35,47.6652,-122.338,-74.338,40.92194,,
1/31/2016 3:34,47.6652,-122.338,-74.338,40.92194,,
6/14/2016 17:30,47.6497,-122.393,-74.393,40.90644,,
4/27/2016 10:09,47.342,-122.279,-74.279,40.59874,,
6/27/2016 10:58,47.4951,-122.352,-74.352,40.75184,,
3/14/2016 21:55,47.5729,-122.315,-74.315,40.82964,,
2/28/2016 15:39,47.535,-122.049,-74.049,40.79174,,
1/29/2016 20:28,47.574,-122.415,-74.415,40.83074,,
5/13/2016 23:06,47.6033,-122.287,-74.287,40.86004,,
4/20/2016 16:53,47.5672,-122.161,-74.161,40.82394,,
4/1/2016 12:49,47.5901,-122.198,-74.198,40.84684,,
3/30/2016 20:01,47.3412,-122.108,-74.108,40.59794,,
5/25/2016 22:03,47.6601,-121.946,-73.946,40.91684,,
5/5/2016 13:40,47.5153,-122.37,-74.37,40.77204,,
6/11/2016 22:17,47.4948,-122.37,-74.37,40.75154,,
4/14/2016 18:14,47.7257,-122.162,-74.162,40.98244,,
6/16/2016 14:48,47.727,-122.3,-74.3,40.98374,,
2/26/2016 16:02,47.6388,-122.399,-74.399,40.89554,,
2/28/2016 13:21,47.6196,-122.298,-74.298,40.87634,,
3/15/2016 20:44,47.7224,-122.101,-74.101,40.97914,,
5/19/2016 19:11,47.4804,-122.133,-74.133,40.73714,,
3/6/2016 21:30,47.6743,-122.308,-74.308,40.93104,,
2/16/2016 15:37,47.442,-122.282,-74.282,40.69874,,
4/2/2016 23:45,47.6921,-122.283,-74.283,40.94884,,
6/22/2016 14:05,47.3078,-122.383,-74.383,40.56454,,
2/12/2016 11:55,47.6822,-122.399,-74.399,40.93894,,
6/5/2016 11:06,47.6882,-122.382,-74.382,40.94494,,
2/12/2016 21:21,47.4713,-122.344,-74.344,40.72804,,
2/17/2016 14:04,47.6033,-122.295,-74.295,40.86004,,
2/6/2016 18:19,47.5275,-122.271,-74.271,40.78424,,
1/25/2016 8:05,47.7194,-122.022,-74.022,40.97614,,
1/1/2016 4:04,47.633,-122.282,-74.282,40.88974,,
4/15/2016 16:18,47.5576,-122.376,-74.376,40.81434,,
2/29/2016 6:11,47.6331,-122.31,-74.31,40.88984,,
4/11/2016 14:25,47.3285,-122.134,-74.134,40.58524,,
2/27/2016 18:03,47.5386,-122.373,-74.373,40.79534,,
6/11/2016 3:40,47.5747,-122.414,-74.414,40.83144,,
2/16/2016 9:11,47.4369,-122.272,-74.272,40.69364,,
4/24/2016 18:38,47.3115,-122.209,-74.209,40.56824,,
2/19/2016 9:27,47.5646,-122.184,-74.184,40.82134,,
6/21/2016 21:46,47.6269,-122.1,-74.1,40.88364,,
6/10/2016 21:24,47.7219,-122.102,-74.102,40.97864,,
4/12/2016 16:28,47.7074,-122.349,-74.349,40.96414,,
4/2/2016 13:26,47.5165,-122.372,-74.372,40.77324,,
5/3/2016 15:28,47.5547,-122.144,-74.144,40.81144,,
6/20/2016 13:56,47.7728,-122.253,-74.253,41.02954,,
6/25/2016 2:17,47.2773,-122.276,-74.276,40.53404,,
2/1/2016 10:13,47.6916,-122.352,-74.352,40.94834,,
2/21/2016 21:46,47.7203,-122.194,-74.194,40.97704,,
3/13/2016 0:22,47.5185,-122.363,-74.363,40.77524,,
5/18/2016 10:54,47.5204,-122.206,-74.206,40.77714,,
3/21/2016 13:37,47.4117,-122.209,-74.209,40.66844,,
3/15/2016 7:50,47.711,-122.306,-74.306,40.96774,,
5/6/2016 17:29,47.668,-122.063,-74.063,40.92474,,
3/13/2016 20:42,47.7514,-122.286,-74.286,41.00814,,
6/8/2016 3:01,47.7567,-122.073,-74.073,41.01344,,
4/23/2016 3:24,47.3706,-122.31,-74.31,40.62734,,
1/16/2016 23:12,47.4105,-122.295,-74.295,40.66724,,
2/3/2016 19:40,47.4105,-122.295,-74.295,40.66724,,
6/27/2016 12:39,47.6399,-122.158,-74.158,40.89664,,
2/11/2016 22:01,47.7274,-122.202,-74.202,40.98414,,
5/20/2016 6:03,47.4866,-122.232,-74.232,40.74334,,
4/25/2016 20:17,47.6946,-122.362,-74.362,40.95134,,
4/26/2016 23:36,47.59,-122.229,-74.229,40.84674,,
6/5/2016 19:53,47.5843,-122.06,-74.06,40.84104,,
5/22/2016 14:33,47.4393,-122.347,-74.347,40.69604,,
1/21/2016 12:07,47.7216,-121.883,-73.883,40.97834,,
3/8/2016 17:17,47.6939,-122.368,-74.368,40.95064,,
5/4/2016 17:14,47.6879,-122.392,-74.392,40.94464,,
3/4/2016 19:22,47.6999,-122.305,-74.305,40.95664,,
1/3/2016 13:49,47.7204,-122.196,-74.196,40.97714,,
1/12/2016 6:09,47.5771,-122.151,-74.151,40.83384,,
2/3/2016 7:40,47.5319,-121.867,-73.867,40.78864,,
1/26/2016 13:14,47.3224,-122.343,-74.343,40.57914,,
2/19/2016 20:46,47.7165,-122.308,-74.308,40.97324,,
2/7/2016 12:58,47.6993,-122.378,-74.378,40.95604,,
1/28/2016 9:00,47.6285,-122.118,-74.118,40.88524,,
1/7/2016 21:46,47.5622,-122.022,-74.022,40.81894,,
3/19/2016 18:46,47.5128,-122.251,-74.251,40.76954,,
6/12/2016 0:55,47.643,-122.361,-74.361,40.89974,,
6/15/2016 9:51,47.6771,-122.398,-74.398,40.93384,,
4/10/2016 4:21,47.3665,-122.107,-74.107,40.62324,,
5/12/2016 18:22,47.5478,-122.153,-74.153,40.80454,,
1/20/2016 11:29,47.7326,-122.194,-74.194,40.98934,,
2/19/2016 21:50,47.5124,-121.866,-73.866,40.76914,,
6/6/2016 23:49,47.7431,-122.286,-74.286,40.99984,,
5/26/2016 16:44,47.5065,-122.339,-74.339,40.76324,,
1/25/2016 10:54,47.5259,-122.261,-74.261,40.78264,,
5/21/2016 1:34,47.6715,-122.164,-74.164,40.92824,,
1/22/2016 8:30,47.5959,-122.291,-74.291,40.85264,,
6/11/2016 1:51,47.5659,-122.37,-74.37,40.82264,,
5/8/2016 1:30,47.7041,-122.351,-74.351,40.96084,,
2/3/2016 6:24,47.3314,-122.18,-74.18,40.58814,,
1/19/2016 7:33,47.3063,-122.223,-74.223,40.56304,,
1/28/2016 23:34,47.7246,-122.284,-74.284,40.98134,,
6/20/2016 12:59,47.6955,-122.301,-74.301,40.95224,,
5/9/2016 13:30,47.7318,-122.305,-74.305,40.98854,,
5/11/2016 14:59,47.6205,-122.291,-74.291,40.87724,,
6/23/2016 6:20,47.6898,-122.384,-74.384,40.94654,,
6/23/2016 13:52,47.7055,-122.315,-74.315,40.96224,,
2/17/2016 15:10,47.6651,-122.19,-74.19,40.92184,,
1/16/2016 19:51,47.3637,-122.083,-74.083,40.62044,,
3/25/2016 20:55,47.5496,-122.279,-74.279,40.80634,,
2/8/2016 7:03,47.7705,-122.269,-74.269,41.02724,,
6/22/2016 17:57,47.7471,-122.324,-74.324,41.00384,,
5/17/2016 16:59,47.7317,-122.296,-74.296,40.98844,,
3/29/2016 8:37,47.6896,-122.362,-74.362,40.94634,,
1/29/2016 12:26,47.5077,-122.268,-74.268,40.76444,,
1/18/2016 11:44,47.6835,-122.347,-74.347,40.94024,,
4/9/2016 20:38,47.4806,-122.287,-74.287,40.73734,,
5/29/2016 19:41,47.6496,-122.392,-74.392,40.90634,,
2/25/2016 23:10,47.4639,-121.744,-73.744,40.72064,,
6/8/2016 7:20,47.3488,-122.151,-74.151,40.60554,,
6/9/2016 22:07,47.4723,-121.707,-73.707,40.72904,,
4/1/2016 0:43,47.6474,-122.362,-74.362,40.90414,,
3/12/2016 12:56,47.6344,-122.214,-74.214,40.89114,,
6/16/2016 8:07,47.341,-122.265,-74.265,40.59774,,
5/12/2016 13:54,47.3045,-122.351,-74.351,40.56124,,
3/16/2016 18:52,47.7152,-122.282,-74.282,40.97194,,
6/30/2016 18:50,47.5515,-122.357,-74.357,40.80824,,
1/18/2016 0:41,47.5202,-122.373,-74.373,40.77694,,
1/19/2016 7:36,47.3074,-122.371,-74.371,40.56414,,
5/1/2016 21:42,47.2917,-122.188,-74.188,40.54844,,
5/3/2016 21:42,47.2974,-122.372,-74.372,40.55414,,
1/7/2016 11:39,47.4302,-122.095,-74.095,40.68694,,
3/3/2016 22:54,47.4864,-122.337,-74.337,40.74314,,
4/13/2016 16:16,47.6467,-122.304,-74.304,40.90344,,
5/2/2016 23:45,47.6583,-122.273,-74.273,40.91504,,
6/15/2016 0:52,47.3348,-122.324,-74.324,40.59154,,
6/8/2016 19:28,47.7176,-122.36,-74.36,40.97434,,
6/4/2016 13:32,47.7703,-122.343,-74.343,41.02704,,
1/21/2016 15:43,47.7315,-122.226,-74.226,40.98824,,
5/18/2016 14:28,47.5098,-122.334,-74.334,40.76654,,
3/22/2016 18:09,47.5006,-122.334,-74.334,40.75734,,
5/16/2016 12:05,47.5437,-122.395,-74.395,40.80044,,
2/14/2016 3:27,47.2976,-122.271,-74.271,40.55434,,
2/16/2016 8:44,47.6536,-122.414,-74.414,40.91034,,
3/7/2016 14:22,47.6649,-122.08,-74.08,40.92164,,
4/10/2016 0:50,47.5307,-122.047,-74.047,40.78744,,
5/3/2016 22:43,47.767,-121.903,-73.903,41.02374,,
6/19/2016 18:33,47.7602,-122.278,-74.278,41.01694,,
2/11/2016 12:26,47.5659,-122.36,-74.36,40.82264,,
4/29/2016 23:40,47.561,-122.275,-74.275,40.81774,,
5/13/2016 15:07,47.7145,-122.356,-74.356,40.97124,,
2/6/2016 11:31,47.6231,-122.292,-74.292,40.87984,,
1/29/2016 14:43,47.5285,-122.135,-74.135,40.78524,,
6/21/2016 17:44,47.6474,-122.412,-74.412,40.90414,,
4/29/2016 16:09,47.4954,-122.152,-74.152,40.75214,,
4/30/2016 22:54,47.5502,-122.268,-74.268,40.80694,,
4/5/2016 21:43,47.6925,-122.32,-74.32,40.94924,,
5/4/2016 3:08,47.7302,-122.096,-74.096,40.98694,,
1/14/2016 17:37,47.3745,-122.231,-74.231,40.63124,,
3/26/2016 12:30,47.4954,-122.366,-74.366,40.75214,,
3/11/2016 13:57,47.6362,-122.282,-74.282,40.89294,,
3/18/2016 7:16,47.505,-122.366,-74.366,40.76174,,
4/12/2016 20:38,47.6032,-122.285,-74.285,40.85994,,
5/12/2016 18:37,47.6398,-122.393,-74.393,40.89654,,
3/3/2016 9:11,47.6782,-122.311,-74.311,40.93494,,
3/15/2016 18:52,47.7326,-122.291,-74.291,40.98934,,
6/17/2016 9:46,47.7677,-122.315,-74.315,41.02444,,
6/20/2016 23:06,47.4956,-122.162,-74.162,40.75234,,
5/17/2016 20:51,47.6612,-122.363,-74.363,40.91794,,
2/12/2016 7:04,47.6725,-122.396,-74.396,40.92924,,
3/12/2016 11:51,47.6804,-122.378,-74.378,40.93714,,
6/10/2016 23:05,47.4418,-121.772,-73.772,40.69854,,
4/2/2016 10:18,47.4052,-122.028,-74.028,40.66194,,
6/13/2016 12:04,47.2914,-122.368,-74.368,40.54814,,
4/5/2016 23:46,47.5747,-122.384,-74.384,40.83144,,
5/6/2016 20:33,47.7572,-122.228,-74.228,41.01394,,
2/10/2016 8:15,47.5903,-122.388,-74.388,40.84704,,
2/15/2016 19:11,47.4217,-122.333,-74.333,40.67844,,
6/24/2016 7:03,47.6462,-122.384,-74.384,40.90294,,
1/12/2016 13:11,47.7027,-122.282,-74.282,40.95944,,
4/23/2016 11:18,47.6135,-122.307,-74.307,40.87024,,
6/22/2016 12:48,47.5292,-122.348,-74.348,40.78594,,
5/30/2016 10:37,47.5426,-121.879,-73.879,40.79934,,
4/20/2016 11:29,47.4708,-122.015,-74.015,40.72754,,
1/31/2016 7:34,47.6283,-122.312,-74.312,40.88504,,
4/2/2016 9:49,47.4915,-122.167,-74.167,40.74824,,
2/4/2016 22:30,47.682,-122.349,-74.349,40.93874,,
6/23/2016 14:43,47.6563,-122.401,-74.401,40.91304,,
5/6/2016 19:18,47.4485,-122.369,-74.369,40.70524,,
5/18/2016 3:34,47.6924,-122.321,-74.321,40.94914,,
5/3/2016 23:33,47.4521,-122.36,-74.36,40.70884,,
6/1/2016 13:17,47.7767,-122.378,-74.378,41.03344,,
4/2/2016 13:06,47.7014,-122.381,-74.381,40.95814,,
4/20/2016 8:57,47.5281,-122.388,-74.388,40.78484,,
5/21/2016 19:05,47.7528,-122.119,-74.119,41.00954,,
3/26/2016 19:46,47.6838,-122.386,-74.386,40.94054,,
6/5/2016 20:35,47.77,-122.259,-74.259,41.02674,,
2/10/2016 8:03,47.311,-122.345,-74.345,40.56774,,
5/13/2016 5:03,47.5117,-122.248,-74.248,40.76844,,
4/8/2016 13:13,47.5183,-122.265,-74.265,40.77504,,
5/16/2016 2:11,47.6782,-122.314,-74.314,40.93494,,
4/20/2016 13:22,47.435,-122.347,-74.347,40.69174,,
4/11/2016 19:59,47.431,-122.338,-74.338,40.68774,,
3/24/2016 11:54,47.7612,-122.31,-74.31,41.01794,,
6/25/2016 17:53,47.6478,-122.061,-74.061,40.90454,,
2/7/2016 21:00,47.4688,-122.013,-74.013,40.72554,,
3/15/2016 19:33,47.5476,-122.012,-74.012,40.80434,,
5/7/2016 14:52,47.7164,-122.351,-74.351,40.97314,,
1/31/2016 8:57,47.6531,-122.373,-74.373,40.90984,,
4/28/2016 6:52,47.3986,-122.169,-74.169,40.65534,,
4/30/2016 11:31,47.6631,-122.337,-74.337,40.91984,,
1/3/2016 10:04,47.5363,-122.385,-74.385,40.79304,,
6/8/2016 16:55,47.3794,-122.113,-74.113,40.63614,,
4/23/2016 12:29,47.6659,-122.369,-74.369,40.92264,,
3/6/2016 2:57,47.6545,-122.348,-74.348,40.91124,,
6/7/2016 23:10,47.5133,-122.196,-74.196,40.77004,,
1/27/2016 8:14,47.6621,-122.288,-74.288,40.91884,,
1/30/2016 0:20,47.2609,-122.27,-74.27,40.51764,,
3/6/2016 21:37,47.6332,-122.29,-74.29,40.88994,,
5/14/2016 11:56,47.4572,-122.351,-74.351,40.71394,,
5/22/2016 12:44,47.5232,-122.383,-74.383,40.77994,,
3/4/2016 14:16,47.566,-122.38,-74.38,40.82274,,
2/28/2016 13:14,47.6782,-122.361,-74.361,40.93494,,
2/20/2016 19:32,47.5734,-122.395,-74.395,40.83014,,
4/3/2016 0:47,47.4629,-122.187,-74.187,40.71964,,
6/8/2016 14:03,47.5862,-122.054,-74.054,40.84294,,
2/8/2016 0:51,47.3198,-122.386,-74.386,40.57654,,
4/20/2016 7:44,47.5916,-122.293,-74.293,40.84834,,
3/21/2016 15:30,47.707,-122.316,-74.316,40.96374,,
6/19/2016 3:46,47.4231,-122.329,-74.329,40.67984,,
3/7/2016 5:48,47.7002,-122.314,-74.314,40.95694,,
6/24/2016 19:17,47.4938,-122.262,-74.262,40.75054,,
1/29/2016 20:41,47.6405,-122.301,-74.301,40.89724,,
2/15/2016 3:43,47.489,-122.337,-74.337,40.74574,,
2/7/2016 23:32,47.7653,-122.077,-74.077,41.02204,,
1/26/2016 7:39,47.263,-122.216,-74.216,40.51974,,
4/20/2016 6:27,47.5755,-122.396,-74.396,40.83224,,
2/16/2016 22:12,47.7002,-121.912,-73.912,40.95694,,
3/9/2016 16:17,47.6662,-122.083,-74.083,40.92294,,
5/3/2016 13:25,47.5142,-122.389,-74.389,40.77094,,
6/27/2016 9:27,47.6624,-122.01,-74.01,40.91914,,
3/14/2016 4:56,47.5843,-122.385,-74.385,40.84104,,
6/21/2016 16:24,47.6873,-122.291,-74.291,40.94404,,
6/28/2016 23:27,47.5631,-122.317,-74.317,40.81984,,
5/23/2016 1:11,47.679,-122.368,-74.368,40.93574,,
3/3/2016 13:04,47.6602,-122.188,-74.188,40.91694,,
5/13/2016 7:55,47.7045,-122.379,-74.379,40.96124,,
3/12/2016 21:23,47.5444,-121.881,-73.881,40.80114,,
2/27/2016 18:46,47.3606,-122.039,-74.039,40.61734,,
3/12/2016 20:17,47.7301,-122.223,-74.223,40.98684,,
4/16/2016 3:37,47.7262,-122.06,-74.06,40.98294,,
6/28/2016 5:11,47.3608,-122.29,-74.29,40.61754,,
3/17/2016 18:44,47.6692,-122.399,-74.399,40.92594,,
5/21/2016 1:30,47.4678,-121.745,-73.745,40.72454,,
6/24/2016 7:18,47.2082,-121.995,-73.995,40.46494,,
6/22/2016 11:59,47.3494,-122.153,-74.153,40.60614,,
5/2/2016 8:31,47.6822,-122.4,-74.4,40.93894,,
4/8/2016 15:37,47.3631,-122.276,-74.276,40.61984,,
1/1/2016 12:14,47.5286,-122.032,-74.032,40.78534,,
4/17/2016 4:13,47.4486,-122.353,-74.353,40.70534,,
6/1/2016 14:29,47.6501,-122.217,-74.217,40.90684,,
1/14/2016 13:51,47.6787,-122.363,-74.363,40.93544,,
6/25/2016 11:07,47.5489,-122.092,-74.092,40.80564,,
3/1/2016 6:10,47.7539,-122.219,-74.219,41.01064,,
1/5/2016 23:11,47.6797,-122.359,-74.359,40.93644,,
5/18/2016 18:03,47.4408,-122.461,-74.461,40.69754,,
6/29/2016 23:29,47.4388,-122.339,-74.339,40.69554,,
4/22/2016 11:04,47.5877,-122.316,-74.316,40.84444,,
3/27/2016 10:27,47.5135,-122.2,-74.2,40.77024,,
3/29/2016 16:15,47.3967,-122.174,-74.174,40.65344,,
5/17/2016 14:50,47.4866,-122.303,-74.303,40.74334,,
1/10/2016 13:01,47.3239,-122.35,-74.35,40.58064,,
5/9/2016 19:02,47.4563,-122.348,-74.348,40.71304,,
3/16/2016 15:41,47.7256,-122.166,-74.166,40.98234,,
3/6/2016 9:30,47.4639,-121.744,-73.744,40.72064,,
5/2/2016 20:50,47.3635,-122.045,-74.045,40.62024,,
3/4/2016 3:06,47.6826,-122.378,-74.378,40.93934,,
6/3/2016 12:56,47.473,-122.328,-74.328,40.72974,,
4/5/2016 6:26,47.6028,-122.298,-74.298,40.85954,,
6/10/2016 15:39,47.5027,-122.33,-74.33,40.75944,,
5/25/2016 8:12,47.6795,-122.202,-74.202,40.93624,,
2/10/2016 23:48,47.3729,-122.295,-74.295,40.62964,,
4/18/2016 6:50,47.3401,-122.067,-74.067,40.59684,,
5/8/2016 15:22,47.5488,-122.197,-74.197,40.80554,,
3/3/2016 20:30,47.6178,-122.299,-74.299,40.87454,,
1/1/2016 0:42,47.7013,-122.35,-74.35,40.95804,,
3/22/2016 22:42,47.7629,-122.315,-74.315,41.01964,,
5/24/2016 10:34,47.639,-122.219,-74.219,40.89574,,
5/21/2016 11:11,47.643,-122.359,-74.359,40.89974,,
1/14/2016 21:16,47.6387,-122.284,-74.284,40.89544,,
2/20/2016 22:42,47.733,-122.09,-74.09,40.98974,,
1/20/2016 13:43,47.5285,-122.378,-74.378,40.78524,,
4/27/2016 15:14,47.4858,-122.202,-74.202,40.74254,,
6/4/2016 13:05,47.7127,-122.325,-74.325,40.96944,,
5/8/2016 12:43,47.6944,-122.274,-74.274,40.95114,,
5/23/2016 19:46,47.6668,-122.299,-74.299,40.92354,,
5/7/2016 3:51,47.3146,-122.384,-74.384,40.57134,,
6/8/2016 14:40,47.5552,-122.311,-74.311,40.81194,,
3/9/2016 9:12,47.693,-121.868,-73.868,40.94974,,
6/22/2016 18:03,47.5728,-122.163,-74.163,40.82954,,
5/21/2016 8:14,47.6245,-122.193,-74.193,40.88124,,
2/13/2016 17:06,47.5659,-122.38,-74.38,40.82264,,
6/22/2016 8:15,47.6417,-121.992,-73.992,40.89844,,
5/12/2016 10:29,47.6068,-122.112,-74.112,40.86354,,
1/28/2016 21:31,47.6446,-122.068,-74.068,40.90134,,
3/12/2016 21:55,47.6739,-122.323,-74.323,40.93064,,
4/22/2016 11:56,47.3241,-122.322,-74.322,40.58084,,
4/3/2016 15:45,47.7334,-122.167,-74.167,40.99014,,
4/12/2016 20:58,47.6341,-122.208,-74.208,40.89084,,
4/12/2016 20:43,47.7126,-122.104,-74.104,40.96934,,
4/29/2016 8:10,47.667,-122.333,-74.333,40.92374,,
6/19/2016 20:47,47.6645,-122.326,-74.326,40.92124,,
5/5/2016 10:10,47.6203,-122.212,-74.212,40.87704,,
1/29/2016 15:46,47.6387,-122.177,-74.177,40.89544,,
1/10/2016 21:37,47.6786,-122.367,-74.367,40.93534,,
5/10/2016 20:32,47.5157,-122.116,-74.116,40.77244,,
4/10/2016 1:49,47.5249,-122.373,-74.373,40.78164,,
4/21/2016 20:23,47.28,-122.257,-74.257,40.53674,,
4/29/2016 11:35,47.5333,-122.388,-74.388,40.79004,,
4/4/2016 7:22,47.6615,-122.179,-74.179,40.91824,,
5/17/2016 19:57,47.4327,-122.328,-74.328,40.68944,,
6/23/2016 20:48,47.3618,-122.195,-74.195,40.61854,,
3/28/2016 8:17,47.5483,-122.394,-74.394,40.80504,,
2/19/2016 5:56,47.7121,-122.072,-74.072,40.96884,,
6/25/2016 20:02,47.3066,-122.209,-74.209,40.56334,,
1/3/2016 14:12,47.6371,-122.119,-74.119,40.89384,,
5/7/2016 21:55,47.1559,-121.646,-73.646,40.41264,,
1/7/2016 22:00,47.3061,-122.359,-74.359,40.56284,,
4/5/2016 0:38,47.6952,-122.323,-74.323,40.95194,,
6/21/2016 21:50,47.6779,-122.294,-74.294,40.93464,,
4/11/2016 19:46,47.6779,-122.294,-74.294,40.93464,,
2/28/2016 7:26,47.6308,-122.312,-74.312,40.88754,,
1/28/2016 19:03,47.6503,-122.368,-74.368,40.90704,,
3/28/2016 11:23,47.494,-122.165,-74.165,40.75074,,
